user,text,created_at 
dezalimma,"RT @Karol_oi: Bom, como a maioria de vocês sabe, eu trabalho em hospital, e vou falar um pouquinho pra vocês sobre a situação do COVID-19.…",2020-03-20
lucasmateusvs,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
canalpeixebabel,"E nos EUA a situação só piora...
#CoronaVirusUpdate #Covid19 https://t.co/mQeVAVfZ2G",2020-03-20
sktboarderhq,"@giutrx @jairbolsonaro Usar máscara sem estar realmente infectado é um erro e a Globo fez chacota com isso, e você certamente gostou. Por acaso você tem Covid19? Vejo que está usando máscara. Está devidamente isolada?",2020-03-20
mdelfito,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
MayconRoss,"SOS.COVID19 o movimento nacional que quer ajudar profissionais de saúde
 https://t.co/udMV4A6Dwg",2020-03-20
Daniela28566044,"RT @Brandao003: Amor é tipo Covid-19 a pessoa te apega, ganhas sintomas e no fim tu te fodes.",2020-03-20
purpurinaj,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
lucs2080,"RT @Raife_Sales: A tag #COVID19NasFavelas tem uma identidade visual, e espero de coração que o assunto se espalhe mais e mais. 

Favela RES…",2020-03-20
SantiagoTobon,"RT @BigBigBLessing: Anyone know how gangs, cartels, etc. dealing w COVID in areas they govern? Curfews, closing bars, etc? Drug sales affec…",2020-03-20
pimenta_suzana,RT @o_antagonista: Covid-19: o impacto da pandemia na dinâmica eleitoral. https://t.co/Dn5dQXgAPK,2020-03-20
ifuwereheroin,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
spimentelpereir,"RT @marivarella: Apesar de Bolsonaro dizer em live q o general Heleno está bem e fazendo bicicleta, não subestimem a #COVID19. O atendiment…",2020-03-20
julinho81,"RT @jnascim: GRAVE: Governo corta 158 mil do Bolsa Família em meio a #COVID19; 61% são do Nordeste, por @carlosmadeiro via @UOLNoticias @UO…",2020-03-20
kikolimag,"RT @jpkupfer123: No Poder360: Quando for estabelecida a história desse momento crítico do Covid-19, ficará evidenciado, no caso do Brasil,…",2020-03-20
Marcelo1970Br,"RT @rodrigodasilva: 1. De acordo com oficiais chineses, o primeiro caso de COVID-19 aconteceu no dia 19/11/19 e o primeiro indivíduo a test…",2020-03-20
jornalextra,Coronavírus: saiba por que governos e cientistas indicam confinamento para conter a Covid-19 https://t.co/i9YJCxe4PQ https://t.co/ylFxDRcV2r,2020-03-20
corsiniiiiiii,"@rocchass @minsaude Agora nem tão testando todo mundo por conta da quantidade de gente! No hospital que meus pais trabalham, eles já começam a intubar pessoas na UTI com covid confirmado. Mesmo assim tem gente que o exame tá demorando pra sair, pq os labs tão muito sobrecarregados, mas q podem ser",2020-03-20
poxamcd_,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Dani80017886,"RT @pablovillaca: Enquanto isso, no Brasil, o Ministério da Saúde anunciou que não vai mais divulgar os números de casos suspeitos de COVID…",2020-03-20
JudithAlm,"""onde sua empresa estará daqui 5 anos, daqui 10 ou onde você quer que sua empresa esteja daqui XX anos""... lembram desta pergunta? então...quem previu este momento de caos? alguém? quem tem caixa suficiente pra aguentar este tranco (exceto os bancos)? #COVID19",2020-03-20
RaphaDiasL,"RT @Larissalllsouza: Se vocês souberem de alguém que não está sabendo lidar com o isolamento por causa do COVID-19, e que está ficando ansi…",2020-03-20
guarulhosonline,Utilização do aplicativo do seguro-desemprego é a alternativa para CIETs fechados.  #CIETs #coronavírus #covid19 #guarulhosonline #guarulhos #noticiasdeguarulhos https://t.co/iwTO9I85CU https://t.co/nVT3d501OB,2020-03-20
ranulfovidigal1,RT @ViuOnline: #VIU!》Covid-19 detona mais uma moratória global; vírus coloca sistema de saúde em cheque. Por Ranulfo Vidigal https://t.co/h…,2020-03-20
bporto_m,RT @startupdareal: O prédio que eu moro enviou um aviso dizendo que liberou a equipe de limpeza por causa do COVID-19 e que os moradores de…,2020-03-20
FaustaoDaMatrix,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
estheeralmeida,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Kellindaxcec,"RT @Cruzeiro: Lavar as mãos corretamente é o primeiro passo para se proteger contra o COVID-19. 

Que tal lavar suas mãos cantando o nosso…",2020-03-20
ju_gaabb,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Hugo_MagoCriac,"Sobrevivendo à quarentena...
#covid19 #coronavirus
90s Rock Anthems https://t.co/RrlcHRNNx2 #NowPlaying",2020-03-20
Campeello,"RT @dw_brasil: Mortes por #coronavirus passam de 10 mil no mundo: 
casos diagnosticados de #COVID19 são mais de 244 mil, e mais de 86 mil p…",2020-03-20
sotiafia,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
17decurral,"@UOLNoticias Agora não @jairbolsonaro agora não precisa é negativo é negativo, carrega a tua cruz vc não tá doente, tá de boas saudável, se aparecer positivo agora não deveríamos crer nessa cortina d fumaça, contaminar aos outros d propósito é crime e nesse caso de covid19 é ato terrorista.",2020-03-20
botsensacional,Coronavírus: saiba por que governos e Ronaldinho Gaúcho e seus amigos indicam confinamento para conter a Covid-19 https://t.co/0KXhL5nKhX https://t.co/3EHGiceF3R,2020-03-20
NegraLenne1,"Como posso acreditar nesses números divulgados pelo MS, quando sabemos que há falta de kits no SUS para realizar o exame que dá o diagnóstico correto do Covid-19?? 😳
#coronavirusnobrasil #isolamentosocial 
#perguntacorona",2020-03-20
mariela__osiris,"RT @portalangola: O Ministério da saúde garantiu hoje que não existem casos confirmados de COVID 19 no País. 

O comunicado do MINSA avança…",2020-03-20
Sembundinha,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
samuelcunhacrf,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
caldeiraofem,"É muito importante que todos estejam cientes sobre a importância de se cuidar no meio dessa pandemia e para isso aqui vai alguns dos sintomas do COVID-19, lembre-se que se cuidando você não protege somente a si mesmo e sim a todos, inclusive a quem você ama. ❤️💪🏻

#FiqueEmCasa https://t.co/sKjuurTlfn",2020-03-20
andrezabatalha,Em tempos de Covid-19 https://t.co/Mv0AY6UmN4,2020-03-20
spimentelpereir,"RT @jnascim: GRAVE: Governo corta 158 mil do Bolsa Família em meio a #COVID19; 61% são do Nordeste, por @carlosmadeiro via @UOLNoticias @UO…",2020-03-20
olivenraa,"[REPASSANDO] Pessoal!
Se vocês souberem de alguém que não está sabendo lidar com o isolamento por causa do COVID-19, e que está ficando ansioso, depressivo, agressivo, compulsivo ou com medo demais, podem indicar o site A Chave da Questão.",2020-03-20
caroline0100001,"RT @ocafezinho: É oficial: a comitiva presidencial de @jairbolsonaro é, até agora, a maior propagadora do Covid-19 no Brasil. Isso não é me…",2020-03-20
marabela99,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Anabia_alvess,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
MiguelLoiolaM,"RT @jnascim: GRAVE: Governo corta 158 mil do Bolsa Família em meio a #COVID19; 61% são do Nordeste, por @carlosmadeiro via @UOLNoticias @UO…",2020-03-20
deepdream16,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
vantesxy,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
betacerq,RT @stevensrehen: Recrutamento de Pós-Graduandos com experiência em Biologia Molecular para força-tarefa COVID-19. Testagem por PCR em parc…,2020-03-20
josewjunior,"Eu colocaria o @alexandregarcia pra trabalhar, junto com todos os outros contaminados com Covid-19 que estavam na comitiva do canalha do presidente. Doze horas por dia, sem parar, incessantemente. Sem parar pra respirar, nem um gole d’água...regime fechado, ele os 22.",2020-03-20
savyocarvalho,"@pedrodoria @EmbaixadaChina A china é responsável pela pandemia, ÓBVIO. E o vírus é CHINÊS !!!! 
Aliás, nao só o SARS-cov2(covid-19), mas o SARS-cov1 , o H1N1,H1N3, peste suína.... TUDO SURGIU NA CHINA .
Chupa essa manga e nega.",2020-03-20
04beatrizcunha,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
birdsosfprey,RT @thaimcorrea: COVID-19 nós brasileiros oferecemos nosso presidente como sacrifício e em troca vc sai do país,2020-03-20
Marianefmo,"RT @Cruzeiro: Lavar as mãos corretamente é o primeiro passo para se proteger contra o COVID-19. 

Que tal lavar suas mãos cantando o nosso…",2020-03-20
layscarolinea,"RT @Cruzeiro: Lavar as mãos corretamente é o primeiro passo para se proteger contra o COVID-19. 

Que tal lavar suas mãos cantando o nosso…",2020-03-20
marcorizzo85,"A crise a qual ela se refere não é somente do Covid-19, mas a recessão mundial que se manifestava poucos meses antes de estourar o vírus. O maior problema da Alemanha é que 46% da sua produção vai pra exportação, eles sentirão de forma mais severa essa crise e a pandemia.",2020-03-20
k_rollita,"RT @biazitagomes: O surto de covid-19 está me fazendo mudar drasticamente a minha visão sobre a sociedade.
Enquanto tivermos essa visão ext…",2020-03-20
ArturLF,"A esquerda chama de Covid-19 e a direita de vírus chinês. O certo é  #CPCVirus pois o culpado é o partido (communist party of china), não o povo chinês.",2020-03-20
AB8enpty,"@mexperrito @Zuckerbergzu Olha esse gráfico, em 79 dias o covid-19 já matou mais que a gripe suiná de 2009 no mesmo período, lembrando que a gripe suiná matou +290.000 
Esse vídeo elucida bem&gt; https://t.co/47YAockSCn https://t.co/KPc7EnY9pe",2020-03-20
Daylancellotti,"RT @Cruzeiro: Lavar as mãos corretamente é o primeiro passo para se proteger contra o COVID-19. 

Que tal lavar suas mãos cantando o nosso…",2020-03-20
aliceheheh,"RT @annymargarida: ATENÇÃO! 
NÃO ABRAM A APLICAÇÃO COVID 19 TRACKER POIS BLOQUEIA A MAIOR PARTE DOS TELEM. PERDE-SE TUDO E PEDEM DINHEIRO P…",2020-03-20
ddmendonca,"Se Bolsonaro é o único na cúpula do governo q não está c/ o covid-19, das duas uma: ou está mentindo ou é a prova de q ele pode ser ainda pior do que esse vírus. E como lógica não faz parte deste sujeito nem de seu governo, ambas as alternativas tb são perfeitamente possíveis.",2020-03-20
alecosta36,"RT @jovensreacinhas: Chineses com covid-19 no Brasil: 0

Casos de covid-19 entre a comitiva do Bozo: 18

Chineses dizendo que o vírus é men…",2020-03-20
allinesantos0,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
1DVoando,"RT @correio_dopovo: EUA têm 10.442 casos de coronavírus e 150 mortes decorrentes da pandemia de Covid-19 

https://t.co/Ul6JHrskCh https://…",2020-03-20
crvg_julia1,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
FabioCa65820621,"RT @MajorVitorHugo: O Gov @jairbolsonaro tem atuado em várias dimensões, nos campos sanitário, social e econômico, p/ SUPERAR o COVID19. Al…",2020-03-20
Marcio3426,"RT @MarleneFFL: Estão com medo do COVID-19 ❓
Ainda não viram nada.
Os chineses já estão providenciando o COVID-20. 👇👇👇 https://t.co/9l2tKvy…",2020-03-20
eduardagbs,primeiro estado grave de um adulto saudável infectado pelo covid-19. vocês precisam entender que esse negócio é sério E FICAR EM CASA,2020-03-20
Sanvers81,25 casos de Covid-19 no Algarve.. fds.. 😩,2020-03-20
cassianoberna,"RT @MarleneFFL: Estão com medo do COVID-19 ❓
Ainda não viram nada.
Os chineses já estão providenciando o COVID-20. 👇👇👇 https://t.co/9l2tKvy…",2020-03-20
portal_luso,Covid-19: Ilha cabo-verdiana da Boavista em quarentena até 04 de abril https://t.co/OoZf5pan8K,2020-03-20
g_penachioni,RT @DanielSFurlan: Apenas quando a primeira banda jovem ruim chamada COVID-19 aparecer que saberemos que o pico da pandemia já passou. Até…,2020-03-20
_nwtalia,"RT @jovensreacinhas: Chineses com covid-19 no Brasil: 0

Casos de covid-19 entre a comitiva do Bozo: 18

Chineses dizendo que o vírus é men…",2020-03-20
toledo_aroldo,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
cckojb,"RT @_matilde_b_o: Qd esta mrd do covid acabar já tenho mts planos, demais até, o típico “qd isto acabar temos q ....”",2020-03-20
AAgabrieleA,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
NrtcvbnmS,RT @tercalivre: Anvisa aprova oito testes rápidos para Covid-19 - https://t.co/wuXtMRpkhD,2020-03-20
NunesTrevisi,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
clarissima23,"6 casos do covid-19 confirmados em Feira de Santana. 
126 casos suspeitos do covid-19 em Feira de Santana. 
A cidade está em um surto da doença e uma prefeitura onde tem mais de 5000 funcionários não vai parar.",2020-03-20
DepValmir,"O Governo Bolsonaro já superou faz tempo o limite da decência! Cortes no Bolsa Família quando os dados de fome aumentam já é um absurdo. Cortar no meio de uma pandemia é criminoso e genocida! #Covid_19

https://t.co/SUoICodjHb",2020-03-20
giuliaboderone,RT @startupdareal: O prédio que eu moro enviou um aviso dizendo que liberou a equipe de limpeza por causa do COVID-19 e que os moradores de…,2020-03-20
juliojunior0707,RT @bbcbrasil: ❗Utilidade pública: como diferenciar sintomas da covid-19 de uma gripe ou um resfriado? 🦠Tenha a tabela em mente e lembre-se…,2020-03-20
Fernand36864573,"@EmbaixadaChina 7. No dia 30 de dezembro, quando a COVID-19 adoeceu 7 pacientes em um hospital de Wuhan, e um médico, Li Wenliang, tentou avisar outros médicos, a polícia chinesa o obrigou a assinar uma declaração de que seu aviso constituía ""comportamento ilegal"". 
https://t.co/TBl7vrPEgc",2020-03-20
pimenta_suzana,RT @o_antagonista: .@jairbolsonaro diz que talvez tenha sido contaminado por Covid-19 e nem ficou sabendo. https://t.co/GOAuFQVEp4,2020-03-20
CamilleZozty,RT @OPASOMSBrasil: Superfícies podem ser contaminadas pelo vírus que causa a doença #COVID19. Saiba qual tipo de desinfetante você pode usa…,2020-03-20
Simone_Minii,RT @Poder360: #Infográfico | Subiu de 428 para 621 o número de casos confirmados de covid-19 no Brasil de 4ª feira (18.mar) para esta 5ª fe…,2020-03-20
tovaga,"@ricardinho_sp @Alcloud_Origina @AiltonBenedito @Clauwild1 https://t.co/xksexkDG7t Chernobyl...fato
COVID-19 Fato
Médico foi calado... Fato
Imprensa extrema... Fato",2020-03-20
dryele_15,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Rirutiiin,"@LAURENNOJETA Coronavírus é um tipo de família de vírus que a maioria causam a Gripe, Pneumonia e outros tipos de resfriados.
A doença que está nos atacando é o Covid-19 causado pelo Vírus Sars-NCoV-2 que é um tipo de Coronavírus.
Espero que eu tenha ajudado '-')b",2020-03-20
PedroRochakw,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
aimcmoreira,"@ConversaAfiada Coronavírus: ""Sistema de saúde privado está matando as pessoas nos EUA"", diz ativista
Sem condições financeiras, americanos não conseguem tratamento durante pandemia do covid-19; 150 pessoas morreram
https://t.co/nt6DdFWHHK",2020-03-20
marccobh10,"#Perguntacorona
Marco Antonio de Esmeraldas MG
As chuvas podem ajudar na limpeza do ar nas cidades atingidas pelo COVID-19?",2020-03-20
sara_sjj,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
pzPoa,"Não seja como esse animal, que estou esperando sinceramente que veja seus pais morrerem de covid-19 por conta dele https://t.co/scHFRio979",2020-03-20
vicenteruschell,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
suckearps,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Verinhasouza_,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
1Viragueiro,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
Katinham1,"RT @pablovillaca: Enquanto isso, no Brasil, o Ministério da Saúde anunciou que não vai mais divulgar os números de casos suspeitos de COVID…",2020-03-20
lenilsondeassis,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
